12	eta_prime	-0.000217453	0.000306588	1	1.98577e+06
12	proton	-0.722729	-0.277839	0.632826	1217.82
12	pi-	-0.941044	-0.195729	-0.275909	201.108
12	pi+	-0.103841	0.240656	0.96504	470.142
12	neutron	-0.475328	0.7943	0.378354	984.45
12	neutron	0.617116	-0.782024	0.0872106	943.351
12	neutron	-0.51758	-0.23222	-0.82352	969.61
12	pi-	0.00150939	-0.000683721	0.999999	85261.7
12	pi0	0.00185922	-0.00349572	0.999992	181805
12	pi+	-0.00110316	-0.00166465	0.999998	115888
12	pi0	-0.00192385	-0.00529551	0.999984	30680.3
12	pi+	0.00636543	0.00422133	0.999971	97372.1
12	pi0	0.00236862	0.00310178	0.999992	30761.1
12	pi-	0.00408664	-0.0133061	0.999903	66324.3
12	pi0	0.283747	-0.0718524	0.956203	740.841
12	neutron	-0.0461347	0.0261289	0.998593	8701.34
12	pi0	-0.0962629	-0.308594	0.94631	790.913
12	pi-	-0.265361	0.954526	0.135879	353.242
12	pi+	0.00808767	0.35326	0.93549	583.026
12	proton	-0.218204	-0.165695	0.961734	1443.39
12	pi-	-0.00484062	-0.00526154	0.999974	34932.2
12	pi0	0.0073178	-0.00693271	0.999949	43904.4
12	pi+	-0.00259774	-0.0147026	0.999889	7914.27
12	pi-	0.00368425	-0.000730069	0.999993	27437.2
12	anti_sigma-	0.000720236	9.12804e-05	1	388987
12	pi0	-0.000500367	-0.0011815	0.999999	145723
12	lambda	-0.000219316	0.000389883	1	707255
12	pi-	-0.000440245	-0.000543147	1	393575
12	kaon+	0.000160705	-0.000193149	1	2.17805e+06
12	alpha	-0.733417	-0.586373	0.3439	3746.69
12	He3	-0.59397	0.717317	-0.364219	2814.36
12	proton	-0.122744	-0.251415	0.960065	977.165
12	He3	0.857436	-0.147897	0.492879	2823.82
12	deuteron	0.175138	-0.838018	0.516772	1899.8
12	deuteron	0.59443	0.802905	-0.044694	1932.61
13	eta_prime	0.000283642	7.14248e-05	1	2.05183e+06
13	neutron	-0.002747	0.00162673	0.999995	192808
13	pi0	-0.0181229	-0.00304863	0.999831	7848.86
13	kaon-	-0.00535452	-0.00249291	0.999983	23421.4
13	kaon0S	0.00853599	-0.0333487	0.999407	15389.1
13	anti_xi0	0.0179265	0.00702693	0.999815	2099.19
